clusterID,spread,centroidLat,centroidLon
c027383,0.0,40.05084,-109.9432
c027385,0.0,31.385246999999996,-101.458223
c027387,0.0,36.618146,-102.095644
c027388,0.0,34.914803000000006,-95.210998
c027390,0.0,31.623447,-102.988056
c027397,0.0,33.968779999999995,-98.89708
c027400,0.0,30.67993,-96.226876
c027404,0.0,35.538806,-99.835472
c027408,0.0,33.97035,-99.02575
c027420,0.0,31.527981,-102.806692
c027424,0.0,34.664977,-97.694187
c027425,0.0,35.7925,-100.205033
c027426,0.0,32.075163,-101.31838
c027430,0.0,31.9399604,-103.51165259999999
c027431,0.0,31.580375,-103.49606899999999
c027439,0.0,31.358420000000002,-100.94384000000001
c027443,0.0,31.744982660999998,-103.456555655
c027447,0.0,40.06687879999999,-110.11254109999999
c027452,0.0,31.481222999999996,-102.091065
c027454,0.0,36.073597764,-98.00105358100001
c027456,0.0,32.00075,-103.772856
c027458,0.0,29.289163000000002,-96.15222800000001
c027461,0.0,31.550690000000003,-103.55617
c027464,0.0,36.09972222,-100.79544440000001
c027465,0.0,31.845188,-103.140199
c027468,0.0,35.284623731736005,-119.51161748091299
c027469,0.0,32.12939,-94.7246
c027475,0.0,32.793637,-100.770139
c027478,0.0,31.739244,-103.47569399999999
c027479,0.0,31.851114000000003,-104.077167
c027485,0.0,32.53445799,-102.90089873
c027486,0.0,35.88441398,-96.98466518
c027489,0.0,36.5352725,-97.64086479999999
c027491,0.0,36.429319294,-96.067940675
c027492,0.0,35.9724571,-95.4536821
c027494,0.0,36.0288,-99.6271
c027496,0.0,31.751472999999997,-101.51346
c027497,0.0,40.23483,-109.7527
c027499,0.0,43.78097,-105.68385
c027505,0.0,32.5799561111111,-104.511886111111
c027508,0.0,31.738220000000002,-102.11391
c027511,0.0,35.827329999999996,-99.72706
c027516,0.0,35.3295690524689,-119.58659003124
c027519,0.0,31.02967,-96.53408
c027527,0.0,32.453493,-101.34389399999999
c027528,0.0,36.740779653000004,-98.719021357
c027529,0.0,32.42208,-102.75033
c027532,0.0,31.73245,-102.94247
c027535,0.0,32.0353438,-103.2818917
c027536,0.0,31.6088,-102.154342
c027537,0.0,31.4399461,-101.64959920000001
c027543,0.0,28.42278141,-99.00403493
c027547,0.0,33.799333000000004,-98.460607
c027548,0.0,33.014763,-102.80423499999999
c027550,0.0,35.7971,-100.54717
c027553,0.0,36.912178000000004,-108.06399954
c027555,0.0,39.97627,-79.9263
c027556,0.0,32.13305,-101.69215
c027558,0.0,33.477764,-101.524507
c027559,0.0,35.39185,-99.06533
c027562,0.0,36.588,-100.975528
c027563,0.0,35.624714000000004,-98.570622
c027565,0.0,32.0499,-102.72183100000001
c027566,0.0,27.203109,-98.033948
c027575,0.0,31.54846,-103.638397
c027577,0.0,31.96664,-101.71789
c027579,0.0,31.968125,-102.167153
c027580,0.0,35.724523,-98.08490400000001
c027581,0.0,35.39391,-99.91195
c027582,0.0,37.092391,-82.263645
c027586,0.0,36.54459,-101.47225999999999
c027589,0.0,43.382739,-106.27551100000001
c027590,0.0,32.3718631,-101.6059587
c027592,0.0,48.489232,-102.525408
c027594,0.0,31.893254,-101.56240799999999
c027595,0.0,32.341196000000004,-101.32664100000001
c027604,0.0,32.08244439999999,-101.9600056
c027608,0.0,26.65998397,-98.53509672
c027610,0.0,40.02621,-110.55235
c027611,0.0,31.500394,-103.508593
c027612,0.0,29.191415000000003,-96.10289399999999
c027615,0.0,32.467685499999995,-102.56580109999999
c027616,0.0,29.572867,-96.22841899999999
c027619,0.0,36.186997899,-98.523991208
c027627,0.0,31.13375,-103.288889
c027628,0.0,33.113071999999995,-100.132356
c027630,0.0,32.064282,-102.292703
c027634,0.0,47.87555,-102.92392833299999
c027639,0.0,39.090189,-107.47146699999999
c027640,0.0,31.30228,-103.2012
c027644,0.0,36.075224,-97.827439
c027651,0.0,31.320777000000003,-103.390844
c027654,0.0,32.91936,-98.11702
c027666,0.0,47.513000000000005,-102.85025999999999
c027668,0.0,36.00003593,-97.90621953
c027669,0.0,32.093843,-103.581692
c027670,0.0,31.530135700000002,-102.9508108
c027673,0.0,39.993559999999995,-109.04635400000001
c027677,0.0,33.040603000000004,-102.842372
c027679,0.0,47.1841527777778,-103.003611111111
c027681,0.0,36.692789665,-97.105228709
c027683,0.0,35.711676000000004,-98.458587
c027684,0.0,34.3461764,-96.3573597
c027685,0.0,31.512288899999998,-102.96862229999999
c027686,0.0,43.28232,-108.91258
c027687,0.0,32.361637,-101.69420600000001
c027693,0.0,31.040828611,-103.264808611
c027695,0.0,32.324191,-101.788303
c027697,0.0,30.451344,-96.430431
c027699,0.0,36.015461,-97.839614
c027704,0.0,40.05816,-104.62438
c027707,0.0,32.087053000000004,-94.437558
c027711,0.0,32.687687,-104.105903
c027712,0.0,28.238546999999997,-99.019425
c027718,0.0,32.4440109,-102.83297420000001
c027721,0.0,41.24459,-104.71478
c027723,0.0,31.204,-102.005503
c027726,0.0,31.96818,-101.7541
c027727,0.0,32.419000000000004,-101.7597
c027728,0.0,34.956815,-98.08594000000001
c027731,0.0,36.578421062,-98.677451652
c027736,0.0,28.65127,-98.51865
c027739,0.0,44.794962,-108.46508500000002
c027742,0.0,31.6996885,-104.3498524
c027744,0.0,33.395666,-98.618854
c027747,0.0,32.21159,-93.58431
c027748,0.0,32.299479999999996,-104.07268
c027749,0.0,32.457627021,-94.088010416
c027752,0.0,32.98277,-98.25816
c027756,0.0,35.957814,-98.58195699999999
c027758,0.0,32.300359,-101.53285600000001
c027768,0.0,36.144417,-100.571925
c027769,0.0,47.487266,-102.93975999999999
c027770,0.0,32.3646636,-101.1012198
c027778,0.0,33.850393700000005,-98.6991667
c027779,0.0,31.46588,-102.32257
c027784,0.0,33.1051364,-98.6560573
c027788,0.0,32.674609999999994,-102.820685
c027798,0.0,40.2248,-110.43943999999999
c027803,0.0,40.2739,-109.831286
c027822,0.0,31.765551000000002,-103.603238
c027832,0.0,36.072762,-97.406929
c027843,0.0,32.55185045,-103.5373195
c027848,0.0,36.114675926,-99.063460891
c027853,0.0,31.628559000000003,-101.322684
c027855,0.0,31.998775,-101.698036
c027856,0.0,32.566958,-94.10848100000001
c027867,0.0,32.590662,-104.020985
c027876,0.0,32.198368,-101.384496
c027877,0.0,31.779784000000003,-101.654974
c027878,0.0,40.014378,-110.21118999999999
c027879,0.0,40.57103483,-104.75588259999999
c027888,0.0,32.17823879,-93.42096993
c027889,0.0,40.287519,-110.08341100000001
c027890,0.0,35.740678,-97.768507
c027891,0.0,32.37427,-93.86818000000001
c027894,0.0,35.181801,-97.882368
c027900,0.0,32.040091,-101.476119
c027907,0.0,32.5934124,-102.7305968
c027909,0.0,34.2883,-97.5333
c027911,0.0,31.471725,-96.466397
c027915,0.0,32.513092,-101.446073
c027916,0.0,32.8692729,-102.9235814
c027920,0.0,31.792239399999996,-101.46495279999999
c027923,0.0,30.776377,-96.642576
c027924,0.0,40.01122,-110.20111999999999
c027925,0.0,32.2268389,-101.54300479999999
c027928,0.0,37.151433000000004,-82.185681
c027930,0.0,27.980852000000002,-99.44845699999999
c027931,0.0,35.430231,-96.324386
c027936,0.0,31.441638800000003,-100.8700277
c027941,0.0,28.578190000000003,-98.44176
c027943,0.0,35.782275358,-98.18821764799999
c027945,0.0,36.73984997,-98.37559883
c027949,0.0,35.638069,-98.580472
c027950,0.0,35.4752461,-99.5897583
c027952,0.0,48.99732,-100.66830999999999
c027956,0.0,30.545361,-103.328393
c027959,0.0,36.79723,-98.098511
c027960,0.0,31.5828282,-103.8674838
c027962,0.0,32.372859999999996,-101.1016
c027963,0.0,31.985024699999997,-103.8445099
c027971,0.0,36.247652041,-99.244007914
c027972,0.0,31.61787,-102.994537
c027976,0.0,40.62457,-104.9037
c027985,0.0,32.469393,-101.611089
c027986,0.0,36.888247,-98.125445
c027989,0.0,31.112775,-103.2373594
c027990,0.0,30.468635,-96.531617
c027994,0.0,40.21676,-109.73858
c027995,0.0,32.4964,-102.620492
c027998,0.0,31.03365,-101.30235
c028002,0.0,31.4887141,-102.1237718
c028003,0.0,31.498510999999997,-102.635239
c028005,0.0,32.479324,-102.576328
c028006,0.0,33.034984,-102.845205
c028009,0.0,36.01491026,-96.6130931
c028010,0.0,36.912551748,-98.28650455200001
c028011,0.0,33.46836,-88.09585
c028020,0.0,31.5696,-102.067828
c028021,0.0,31.96538,-102.043869
c028023,0.0,35.76817,-98.999893
c028029,0.0,31.993140000000004,-102.25748
c028033,0.0,27.146559999999997,-98.061201
c028036,0.0,39.83234,-81.27105
c028037,0.0,35.983194,-95.9714027
c028039,0.0,31.959234999999996,-102.62541800000001
c028041,0.0,33.010900899999996,-104.056051
c028046,0.0,31.801721999999998,-101.776116
c028047,0.0,32.339118,-102.783272
c028048,0.0,32.59660011,-103.5200219
c028050,0.0,31.71368,-101.997747
c028051,0.0,32.458411,-101.512636
c028056,0.0,32.421746,-102.545928
c028058,0.0,40.58359,-103.73635999999999
c028062,0.0,31.69254,-101.57412
c028064,0.0,31.823790999999996,-101.55444200000001
c028065,0.0,31.850007,-103.715796
c028067,0.0,32.307581,-93.376917
c028072,0.0,47.851217,-103.973084
c028077,0.0,32.44323,-103.55714
c028079,0.0,35.07354,-97.83161199999999
c028080,0.0,32.033639,-102.33375
c028081,0.0,32.058197,-102.25255600000001
c028089,0.0,32.3599605,-102.6914012
c028092,0.0,32.7612824,-104.3034251
c028096,0.0,32.67485,-103.9149
c028097,0.0,28.572158,-99.519615
c028098,0.0,37.659414,-100.961641
c028100,0.0,32.084908,-94.436892
c028101,0.0,32.985566999999996,-95.499075
c028103,0.0,40.27047,-110.3841
c028105,0.0,32.019222,-102.295889
c028106,0.0,31.598509999999997,-102.0239
c028108,0.0,32.7989159,-104.2505875
c028111,0.0,34.995,-98.02015
c028113,0.0,32.829456300000004,-103.94184109999999
c028116,0.0,31.532066999999998,-102.821219
c028118,0.0,31.583357,-104.00987099999999
c028119,0.0,31.342582,-101.397596
c028124,0.0,33.039227000000004,-97.368675
c028125,0.0,30.618863,-96.493727
c028130,0.0,32.333225,-102.14434849999999
c028133,0.0,32.3786,-102.0652
c028138,0.0,43.444274,-106.290295
c028143,0.0,31.7316321,-102.057473
c028144,0.0,37.21219,-104.81778
c028145,0.0,33.896042,-97.076711
c028147,0.0,30.9727708,-103.2599479
c028155,0.0,36.591716999999996,-95.742727
c028156,0.0,32.7751495,-102.88605340000001
c028160,0.0,36.795165999999995,-95.93717600000001
c028161,0.0,33.822893,-103.815562
c028162,0.0,31.375262,-103.510761
c028165,0.0,31.6007,-101.74645500000001
c028166,0.0,29.082310999999997,-97.64203
c028170,0.0,30.8941,-101.2371
c028182,0.0,41.658955999999996,-75.689949
c028195,0.0,32.5245884,-102.23384399999999
c028197,0.0,31.861871999999998,-102.11174
c028200,0.0,35.827481,-99.009118
c028202,0.0,26.452921000000003,-98.45836
c028207,0.0,36.796361,-98.44764350000001
c028208,0.0,31.637678,-101.4044
c028209,0.0,31.804841999999997,-104.186361
c028211,0.0,32.070889,-102.23338100000001
c028212,0.0,31.991969,-102.3457171
c028213,0.0,40.34324,-109.9578
c028221,0.0,32.78217,-103.51133
c028231,0.0,31.936411,-103.151081
c028244,0.0,45.118425818857006,-105.117571576415
c028248,0.0,31.875346,-101.69864
c028250,0.0,32.3620115,-102.7238338
c028251,0.0,35.038247999999996,-97.02528000000001
c028254,0.0,47.759766388900005,-102.90979278
c028258,0.0,31.185931,-103.189797
c028260,0.0,35.842808000000005,-98.772739
c028263,0.0,31.695490000000003,-102.3356
c028266,0.0,40.290420000000005,-110.24215
c028268,0.0,32.092603999999994,-104.24945799999999
c028269,0.0,31.4792,-101.59436
c028280,0.0,39.992271,-102.334723
c028284,0.0,30.661012,-101.862746
c028285,0.0,31.45212,-100.92458
c028286,0.0,33.108059000000004,-100.052849
c028287,0.0,36.586838,-101.400269
c028289,0.0,31.086170000000003,-101.11798
c028293,0.0,31.580751,-102.998812
c028294,0.0,35.999277439000004,-99.740374899
c028299,0.0,31.246139166666698,-103.349016111111
c028301,0.0,32.15469,-102.89442
c028303,0.0,35.42541,-95.554282
c028313,0.0,32.010401,-102.32451999999999
c028316,0.0,43.438337700000005,-105.96687879999999
c028319,0.0,32.088394,-102.295897
c028320,0.0,35.971174,-97.716522
c028322,0.0,32.081731,-102.266231
c028324,0.0,31.637284,-103.347934
c028331,0.0,34.6675,-97.612701
c028332,0.0,32.813721,-98.454819
c028333,0.0,33.79399,-98.46305
c028336,0.0,39.915772,-109.695797
c028342,0.0,32.138222,-104.210411
c028349,0.0,32.08878,-101.93805
c028353,0.0,36.40515,-100.69003000000001
c028354,0.0,31.726564,-103.289541
c028358,0.0,39.85372,-81.2758
c028360,0.0,31.744260999999998,-102.643127
c028363,0.0,40.00752,-110.20698999999999
c028367,0.0,32.4428789,-101.70661729999999
c028374,0.0,32.10000555,-103.550138
c028375,0.0,37.653642,-100.965575
c028381,0.0,31.752,-103.564944
c028384,0.0,32.101033,-102.755096
c028387,0.0,36.1001434,-100.21788907
c028392,0.0,32.016203000000004,-101.338414
c028394,0.0,31.984125,-102.677497
c028395,0.0,32.105828,-102.252592
c028397,0.0,32.648992,-102.844814
c028399,0.0,40.26898587,-104.64952070000001
c028403,0.0,36.505549,-95.968271
c028405,0.0,35.74061,-98.011195
c028406,0.0,35.943177,-101.730772
c028411,0.0,32.102236,-101.425497
c028412,0.0,32.200333,-104.100139
c028415,0.0,32.6993016,-103.4999042
c028419,0.0,48.168108000000004,-103.432967
c028420,0.0,36.028472,-100.72353199999999
c028421,0.0,40.29072,-110.41337
c028432,0.0,36.768543235,-98.31980664299999
c028433,0.0,32.410683899999995,-101.5968998
c028435,0.0,31.9651232,-102.64138179999999
c028436,0.0,36.24745,-99.02995
c028444,0.0,31.4709522,-101.6398614
c028445,0.0,37.236928999999996,-82.144809
c028446,0.0,36.28314,-96.4681643
c028447,0.0,30.24353361,-96.71777778
c028451,0.0,46.102869,-104.065057
c028453,0.0,37.04684,-107.6152
c028455,0.0,33.138224,-102.912001
c028456,0.0,31.761770000000002,-101.38516
c028457,0.0,31.993219,-102.355028
c028459,0.0,36.042173,-100.50555200000001
c028461,0.0,40.071599,-109.55248
c028462,0.0,47.906406,-103.02924399999999
c028464,0.0,35.68992,-98.68401
c028468,0.0,31.924882,-101.923056
c028469,0.0,28.813053000000004,-97.514862
c028475,0.0,40.718171999999996,-104.06898699999999
c028476,0.0,48.1239,-102.286502
c028478,0.0,36.2818,-95.9459667
c028483,0.0,31.036579999999997,-101.79047
c028484,0.0,31.883851,-103.456937
c028487,0.0,48.312243,-102.832545
c028495,0.0,40.273720000000004,-110.2805
c028497,0.0,37.238670500000005,-96.863004
c028505,0.0,32.927820000000004,-102.913499
c028511,0.0,31.864115999999996,-101.42978609999999
c028515,0.0,32.120884000000004,-93.835808
c028527,0.0,48.14001,-102.812162
c028533,0.0,31.483858,-103.457162
c028536,0.0,39.45016,-79.9507
c028538,0.0,28.363095,-98.99436700000001
c028542,0.0,31.334931,-101.766203
c028553,0.0,31.8725683,-101.7060145
c028558,0.0,31.463788,-101.6365
c028559,0.0,35.628887,-101.76277900000001
c028560,0.0,40.037553,-102.385992
c028561,0.0,32.3579528,-101.1195914
c028562,0.0,35.352447,-99.531024
c028565,0.0,31.742547,-104.056032
c028574,0.0,34.384089313000004,-97.427925729
c028579,0.0,34.711139,-97.630778
c028583,0.0,31.561922999999997,-102.842428
c028592,0.0,33.404771999999994,-97.410833
c028593,0.0,28.4031,-100.0492
c028594,0.0,36.2023765,-97.85233829999999
c028598,0.0,32.229605,-101.362858
c028600,0.0,36.451106,-100.90906700000001
c028605,0.0,32.451526,-102.21199399999999
c028609,0.0,35.32033475,-97.91649493
c028614,0.0,31.038010999999997,-103.4721378
c028621,0.0,29.5826494,-97.0932416
c028623,0.0,32.942084,-101.82493199999999
c028624,0.0,31.177993,-102.995572
c028637,0.0,31.55785,-102.44672
c028638,0.0,43.846295,-105.906373
c028639,0.0,31.653570000000002,-102.29061
c028641,0.0,36.898999479000004,-98.184825501
c028654,0.0,31.313319,-103.40300400000001
c028661,0.0,36.072281,-99.97945899999999
c028662,0.0,33.492036,-101.459603
c028663,0.0,40.116040000000005,-104.11604
c028664,0.0,32.456492499999996,-101.359832
c028671,0.0,31.90315,-101.7383
c028673,0.0,32.62405,-94.425894
c028674,0.0,32.159728,-94.29233
c028684,0.0,31.6864,-102.35974
c028685,0.0,36.89983,-98.81124399999999
c028686,0.0,35.455870000000004,-92.553108
c028688,0.0,35.551446,-97.898427
c028691,0.0,36.2753,-100.4772
c028692,0.0,32.053497,-101.417864
c028697,0.0,27.776944,-99.682289
c028698,0.0,36.087590000000006,-98.7408
c028700,0.0,31.940049,-101.879863
c028702,0.0,31.5802083,-94.3942268
c028705,0.0,32.395846999999996,-93.579654
c028706,0.0,36.948175787,-98.98312477299999
c028708,0.0,31.3205,-100.74110999999999
c028709,0.0,29.67823,-97.1899
c028712,0.0,32.14656,-101.484668
c028723,0.0,28.159921999999998,-99.202211
c028727,0.0,35.978433,-36.05387307
c028731,0.0,33.34642,-99.767609
c028734,0.0,36.071516944,-100.662267045
c028741,0.0,35.334142,-92.113301
c028744,0.0,32.17295,-102.43816
c028746,0.0,28.510679999999997,-99.113101
c028753,0.0,31.2609548,-103.21732490000001
c028756,0.0,47.4162,-102.6306
c028757,0.0,32.171504,-101.460895
c028758,0.0,31.672465999999996,-103.589022
c028760,0.0,30.500384000000004,-93.520988
c028761,0.0,28.184483,-99.741861
c028772,0.0,33.89768,-98.96235
c028773,0.0,34.325158,-99.640909
c028775,0.0,28.346639399999997,-98.385188
c028776,0.0,35.330546000000005,-100.034871
c028778,0.0,37.171521999999996,-82.193066
c028780,0.0,32.173716,-102.8270345
c028788,0.0,33.173831,-102.901786
c028794,0.0,33.13555,-87.08841
c028796,0.0,31.5030152,-102.96719509999998
c028799,0.0,30.657937,-96.53364499999999
c028805,0.0,32.651996999999994,-97.601341
c028811,0.0,35.739467,-99.757035
c028812,0.0,32.04885,-102.53088000000001
c028813,0.0,32.396178000000006,-102.81296999999999
c028817,0.0,28.81913333,-98.68450556
c028826,0.0,37.137141,-107.690758
c028828,0.0,34.298139,-97.45522199999999
c028829,0.0,35.272182,-119.403672
c028833,0.0,31.412528000000002,-101.248583
c028839,0.0,35.363220315,-97.920009873
c028845,0.0,32.610490999999996,-103.567325
c028846,0.0,36.912597494,-98.584559066
c028851,0.0,39.396865000000005,-107.735196
c028858,0.0,31.418271999999998,-103.69008199999999
c028863,0.0,48.137456,-102.620594
c028869,0.0,35.711871192,-98.03084427200001
c028875,0.0,39.746531,-79.529544
c028880,0.0,31.684503399999997,-102.0955793
c028882,0.0,40.149248,-109.775108
c028884,0.0,31.106013,-101.63264000000001
c028885,0.0,32.093422,-94.636847
c028890,0.0,32.4457206,-102.2049782
c028891,0.0,33.938311999999996,-98.816213
c028895,0.0,36.319322,-98.650162
c028896,0.0,41.9386111,-76.1027777
c028897,0.0,32.160453000000004,-102.828062
c028901,0.0,32.121354100000005,-101.6436787
c028906,0.0,32.062191999999996,-101.941264
c028907,0.0,31.979041,-102.65046099999999
c028909,0.0,31.44998,-101.04958
c028910,0.0,35.39198,-99.84851
c028916,0.0,40.227482,-109.90002
c028920,0.0,31.5379,-102.1147
c028924,0.0,31.249943,-103.322203
c028925,0.0,31.507635999999998,-102.67109599999999
c028926,0.0,32.264802,-94.306196
c028927,0.0,37.087892,-107.83238
c028931,0.0,30.627675,-96.7512667
c028935,0.0,36.115593286999996,-99.853377665
c028937,0.0,31.852989,-102.455056
c028939,0.0,31.836643,-101.393435
c028941,0.0,35.436667838000005,-98.176010514
c028950,0.0,32.517568,-102.59226899999999
c028951,0.0,31.91395313,-103.86299278
c028952,0.0,33.0310151777654,-102.81026108285
c028960,0.0,32.181903000000005,-94.98018
c028965,0.0,32.41032,-101.95189
c028971,0.0,31.634455,-103.643279
c028972,0.0,31.458651,-103.489408
c028974,0.0,32.0837498,-103.70880578
c028975,0.0,40.22925,-110.15693
c028978,0.0,32.2753055,-101.64264159999999
c028981,0.0,41.090687,-80.831564
c028984,0.0,36.1440666,-100.4514695
c028987,0.0,28.751799,-98.90180699999999
c028990,0.0,27.144165,-98.061193
c028994,0.0,35.161142,-97.666938
c028995,0.0,32.1097,-103.3373
c028996,0.0,32.107336,-102.72406099999999
c029003,0.0,31.194306,-101.627124
c029007,0.0,31.765209000000002,-101.605471
c029013,0.0,32.7189907,-93.8651965
c029017,0.0,47.749241,-102.60284
c029024,0.0,35.464909999999996,-97.91096
c029027,0.0,40.316159999999996,-110.29136000000001
c029035,0.0,31.52768,-101.743645
c029038,0.0,31.48985,-101.48807
c029042,0.0,33.21942,-97.57294
c029047,0.0,31.116419571999998,-103.014129967
c029051,0.0,36.4377627,-101.59509059999999
c029052,0.0,31.347379999999998,-103.44972
c029053,0.0,40.12934758,-104.51167187
c029060,0.0,31.57644,-101.980717
c029063,0.0,32.3612444444444,-102.40805
c029066,0.0,31.1140458,-103.2178848
c029076,0.0,32.065985,-104.051147
c029079,0.0,32.287296000000005,-101.34921800000001
c029082,0.0,31.79757525,-103.89020209
c029086,0.0,34.204727,-97.464053
c029087,0.0,31.878478,-103.077867
c029096,0.0,31.907424,-103.127944
c029107,0.0,27.604282,-99.353249
c029108,0.0,32.311093,-102.216091
c029109,0.0,28.7986266,-99.3774411
c029111,0.0,32.1094974,-100.26523540000001
c029115,0.0,32.5794,-104.1053
c029124,0.0,33.14123,-98.18041
c029125,0.0,32.878959,-98.86098
c029126,0.0,41.462778,-104.47359300000001
c029132,0.0,31.6009,-101.98903100000001
c029137,0.0,32.320417,-102.647281
c029141,0.0,32.250739,-101.484282
c029142,0.0,36.08855,-97.986636
c029146,0.0,31.28482,-86.78004
c029147,0.0,31.955775,-104.171897
c029149,0.0,30.217306,-96.49054
c029153,0.0,33.065878000000005,-102.75833399999999
c029155,0.0,32.4507444,-102.7584945
c029157,0.0,33.487390000000005,-101.50499599999999
c029160,0.0,37.0872,-101.6142
c029164,0.0,31.994873,-102.664441
c029170,0.0,30.50517,-94.66105999999999
c029174,0.0,31.617431,-101.43790600000001
c029175,0.0,35.999452444,-97.808068389
c029180,0.0,32.162572999999995,-101.343544
c029186,0.0,40.601578,-104.038833
c029188,0.0,32.497436,-100.465528
c029193,0.0,32.4406636,-102.16843829999999
c029194,0.0,31.191229999999997,-101.54821
c029199,0.0,31.012945000000002,-96.502838
c029202,0.0,32.3945628463888,-103.173260532516
c029205,0.0,31.467733000000003,-103.624752
c029206,0.0,34.403551758,-97.60770286200001
c029211,0.0,36.23277,-97.01268
c029212,0.0,32.12147,-93.57895
c029215,0.0,37.06532606,-97.9554525
c029218,0.0,35.160102,-97.758866
c029219,0.0,31.575961,-101.965886
c029226,0.0,32.08123,-102.257142
c029232,0.0,40.071979,-110.00376599999998
c029235,0.0,29.112403000000004,-97.59563299999999
c029245,0.0,32.0395666,-101.72018620000001
c029249,0.0,32.3501823,-101.9825412
c029253,0.0,28.590453999999998,-99.27833299999999
c029255,0.0,31.2158734,-96.57539
c029258,0.0,38.1224,-101.4043
c029262,0.0,32.4983361,-102.8711723
c029263,0.0,36.040936,-100.34805
c029265,0.0,28.270008,-98.9978
c029268,0.0,32.753109,-97.57267
c029270,0.0,32.10018583,-101.72081413
c029272,0.0,32.715263,-101.68465400000001
c029273,0.0,37.12099,-107.76315
c029276,0.0,40.075227000000005,-109.475551
c029277,0.0,31.283692,-103.715461
c029282,0.0,36.346713,-96.782939
c029283,0.0,31.893845000000002,-101.590896
c029286,0.0,35.941389,-99.821111
c029288,0.0,32.3493191,-102.7208194
c029291,0.0,34.67477,-97.62626
c029292,0.0,31.111719,-103.579716
c029294,0.0,35.9556,-99.59206
c029302,0.0,32.4695822,-102.1262583
c029305,0.0,36.3499071,-101.9271073
c029306,0.0,30.531090000000003,-102.38344000000001
c029309,0.0,30.621466899999998,-96.9727934
c029311,0.0,36.05531,-100.58606
c029313,0.0,28.57907,-98.53135999999999
c029317,0.0,39.968990000000005,-110.40741000000001
c029319,0.0,31.205609999999997,-95.46215
c029321,0.0,33.267778,-97.571667
c029323,0.0,32.213287,-102.480548
c029325,0.0,47.733177000000005,-103.246176
c029329,0.0,30.630392999999998,-96.48832800000001
c029330,0.0,31.70992667,-102.32267
c029332,0.0,34.5119,-97.5298
c029334,0.0,31.996859999999998,-101.675149
c029337,0.0,28.46775,-97.87808000000001
c029343,0.0,32.4963845,-101.71836490000001
c029344,0.0,35.811671999999994,-99.23028199999999
c029346,0.0,31.378208,-102.081287
c029347,0.0,35.72003264,-95.9244444
c029348,0.0,40.404965999999995,-104.467862
c029354,0.0,44.448036,-108.904426
c029356,0.0,32.38818,-94.336472
c029363,0.0,32.3797,-102.81591
c029369,0.0,32.408419,-101.480288
c029370,0.0,32.154105,-102.585289
c029371,0.0,35.88609,-100.59276
c029373,0.0,32.414099,-93.838961
c029376,0.0,31.977421000000003,-102.38879
c029380,0.0,32.205859999999994,-93.740776
c029385,0.0,33.0308444444444,-102.79550555555599
c029389,0.0,36.05751,-97.7194
c029394,0.0,31.637736,-94.428178
c029398,0.0,32.927353000000004,-102.85459200000001
c029399,0.0,32.62449,-103.88731
c029402,0.0,31.27962,-101.94455
c029405,0.0,28.164753,-99.193997
c029406,0.0,36.230942,-100.103142
c029410,0.0,31.719666999999998,-102.08199
c029412,0.0,30.8846478,-102.20967590000001
c029417,0.0,36.12916,-99.94215
c029419,0.0,33.054924095922296,-102.729720337915
c029420,0.0,40.14432,-109.80032
c029424,0.0,26.464584000000002,-98.38081600000001
c029425,0.0,32.153541100000005,-102.08999190000002
c029428,0.0,32.95946,-98.27296
c029429,0.0,31.500522999999998,-102.163866
c029434,0.0,32.575561,-101.293872
c029439,0.0,36.8784177,-95.7397853
c029444,0.0,32.4012010437314,-103.15256221080799
c029447,0.0,31.59698,-103.462
c029453,0.0,36.48487,-107.09325
c029454,0.0,31.16569,-103.40536
c029456,0.0,31.632009999999998,-89.17806
c029457,0.0,33.050636100000006,-102.8254612
c029458,0.0,31.466094000000002,-102.508763
c029468,0.0,28.83565,-98.48954
c029472,0.0,35.524570000000004,-99.98853000000001
c029478,0.0,34.840553,-97.770492
c029480,0.0,32.31143,-101.961458
c029481,0.0,37.179558,-107.528752
c029483,0.0,34.36629,-97.65343
c029486,0.0,32.010614000000004,-103.872316
c029490,0.0,31.902659999999997,-102.17466
c029498,0.0,36.015444,-97.863231
c029499,0.0,32.464603000000004,-103.1355
c029505,0.0,39.532703000000005,-80.58270300000001
c029508,0.0,31.88637,-102.08833
c029511,0.0,27.852086,-99.503425
c029513,0.0,38.64522,-103.38361
c029517,0.0,31.084970000000002,-101.35035
c029520,0.0,36.0682361,-100.3320944
c029522,0.0,31.72883,-89.88879
c029529,0.0,41.029438,-80.44703299999999
c029532,0.0,32.214053,-102.381626
c029541,0.0,33.653872,-102.513614
c029545,0.0,39.285139,-80.99815
c029547,0.0,35.239390500000006,-100.7290618
c029551,0.0,35.02619,-97.66292
c029554,0.0,32.8078232,-104.1989136
c029560,0.0,34.884965,-97.856031
c029561,0.0,31.5379,-102.62014
c029563,0.0,39.98064,-80.886386
c029564,0.0,37.150543,-107.61745900000001
c029565,0.0,32.93284,-95.31655
c029567,0.0,32.982735999999996,-98.225792
c029568,0.0,32.143877,-102.216307
c029576,0.0,40.12982,-109.74654
c029579,0.0,32.31103,-102.42442
c029582,0.0,30.888532,-102.20026
c029585,0.0,40.18785,-104.85571999999999
c029587,0.0,34.73863341,-97.59684822
c029588,0.0,31.529721999999996,-101.628814
c029589,0.0,40.809783,-79.585652
c029592,0.0,40.319340000000004,-81.10389
c029594,0.0,32.296561,-103.647614
c029597,0.0,32.414496,-102.784165
