$CASNumber$,$IngredientName$,$bgCAS$,$category$,$is_new$,$clean_wo_work$,$on_ref_list$,$close_syn$,$comment$
$68647-72-3$,$terpenes and terpenoids,sweet orange-oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-72-3$,$terpenes and terpenoids. sweet orange-oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-72-3$,$terpenes and terpeoids, sweet orange-oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-72-3$,$terpenes and terpniods sweet orange-oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-72-3$,$terpenes and terpoids, sweet orange-oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-72-3$,$terpenes andterpenoids, sweet orange-oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-72-3$,$terpenes, orange oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-72-3$,$terpenes, terpenoids, sweet orange-oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-72-3$,$terpenes,and terpenoids, sweet orange-oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-72-3$,$terpenese and terpenoids, sweet orange-oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-72-3$,$terpens and terpenoids, sweet orange-oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-72-3$,$terprnrs and terpenoids, sweet orange-oil$,$68647-72-3$,$perfect match$,$False$,,,,
$68647-77-8$,$amides^ tallow^ n-3-(dimethylamino)propyl^n-oxides$,$68647-77-8$,$perfect match$,$False$,,,,
$68647-77-8$,$amides, tallow, n-[3-(dimethylamino)propyl], n-oxides$,$68647-77-8$,$perfect match$,$False$,,,,
$68647-77-8$,$amides, tallow, n-3-(dimethylamino)propyl, n-oxides$,$68647-77-8$,$perfect match$,$False$,,,,
$68647-89-2$,$copals, fused, polymers with polymd linseed oil$,$68647-89-2$,$perfect match$,$False$,,,,
$68647-89-2$,$copals, fused, polymers with polymd linseed oil and tung oil$,$68647-89-2$,$perfect match$,$False$,,,,
$68648$,$benzene, c10-16 alkyl derivatives$,$68648-87-3$,$corrected$,$False$,,,$Benzene, C10-16-alkyl derivs$,$typo$
$68648-8-3$,$benzene, c10-16 alkyl derivatives$,$68648-87-3$,$corrected$,$False$,,,$Benzene, C10-16-alkyl derivs$,$typo$
$68648-81-7$,$dodecylbenzene$,$68648-81-7$,$perfect match$,$False$,,,,
$68648-81-7$,$dodecylbenzene sulfonic acid salts$,$68648-81-7$,$perfect match$,$False$,,,,
$68648-87-3$,$alkyl derives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$alkylbenzene mixture$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$alkylbenzenesulfonic acid$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$bensene, c10-16 alkyl derivatives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene c10-16 alkyl derivatives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c 10-16 alkyl derivatives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c 10-16, alkyl derives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c-10-16$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c-10-16 alkyl derivatives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c-10-16, alkyl derivatives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c-10-c16 alkyl derivatives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-16$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-16 alkyl derivatives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-16 alkyl derivitives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-16 alkylderivatives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-16-alkly derivitives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-16-alkyl derivatives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-16-alkyl derivs$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-16, alkyl derivative$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-16, alkyl derives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-16,alkyl derivatives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-c16-alkyl derivatives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$benzene, c10-c16, alkyl derives$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-87-3$,$monoalkylates$,$68648-87-3$,$perfect match$,$False$,,,,
$68648-89-3$,$benzene, c-10-16 alkyl derivates$,$68648-87-3$,$corrected$,$False$,,,$Benzene, C10-16-alkyl derivs$,$typo$
$68648-89-5$,$butylene/ethylene/styrene copolymer$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$ethenylbenzene polymer w/ 2-methyl-1,3-butadiene$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$polymer$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$stryrene-ethlyene/propylene-(styrene)(sep(s))$,$68648-89-5$,$perfect match$,$True$,$True$,$verified;normal$,,
$68648-89-5$,$stryrene-ethylene/propylene-(styrene)(sep(s))$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$styrene ethylene propylene block polymer$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$styrene-ethlene/propylene-(styrene)(sep(s))$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$styrene-ethylene,propylene-(styrene)(sep(s))$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$styrene-ethylene/propylene$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$styrene-ethylene/propylene block copolymer$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$styrene-ethylene/propylene-(styrene)$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$styrene-ethylene/propylene-(styrene) (sep(s))$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$styrene-ethylene/propylene-(styrene)(sep(s))$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$styrene-ethylene/propylene-(styrene)(sep)(s))$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$styrene-ethylene/proylene- (styrene)(sep(s))$,$68648-89-5$,$perfect match$,$False$,,,,
$68648-89-5$,$thermoplastic elastomer$,$68648-89-5$,$perfect match$,$True$,$True$,$verified;normal$,,
$68649-18-3$,$alchohol$,$68649-18-3$,$perfect match$,$False$,,,,
$68649-18-3$,$alcohol$,$68649-18-3$,$perfect match$,$False$,,,,
$68649-29-6$,$oxirane, methyl-, polymer with oxirane, mono-c10-16 alkyl ethers, phosphates$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$oxirane, methyl-,polimer with oxirane, mono-c10-16-alkylethers, phon$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$oxirane, methyl, polymer with oxirane, mono-c10-16 alkl ethers, phon$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$phosphatc ester of polyoxyalkylated fatty alcohol$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$phosphate ester of pilyoxyalklated fatty alcohol$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$phosphate ester of pilyoxyalkylated fatty alcohol$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$phosphate ester of pllyoxyalkylated fatty alcohol$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$phosphate ester of polyosyalkylated fatty alcohol$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$phosphate ester of polyoxyalkylated$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$phosphate ester of polyoxyalkylated fatty alchohol$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$phosphate ester of polyoxyalkylated fatty alchol$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$phosphate ester of polyoxyalkylated fatty alcohol$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$phosphate ester of polyoxylated fatty alcohol$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$phosphate esterof polyoxalylated fatty alcohol$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-29-6$,$trade secret$,$68649-29-6$,$perfect match$,$False$,,,,
$68649-37-6$,$ammonium salt$,$68649-37-6$,$perfect match$,$False$,,,,
$68649-37-6$,$phosphonic acid,[iminobis(methylene)]bis-, n-coco alkyl derivs., ammonium salts$,$68649-37-6$,$perfect match$,$False$,,,,
$68649-44-5$,$amino methylene phophonic acid salt$,$68649-44-5$,$perfect match$,$False$,,,,
$68649-44-5$,$amino methylene phosphonic a$,$68649-44-5$,$perfect match$,$False$,,,,
$68649-44-5$,$amino methylene phosphonic acid$,$68649-44-5$,$perfect match$,$False$,,,,
$68649-44-5$,$amino methylene phosphonic acid salt$,$68649-44-5$,$perfect match$,$False$,,,,
$68649-44-5$,$amino methylene phosponic acid salt$,$68649-44-5$,$perfect match$,$False$,,,,
$68649-44-5$,$amino methylene photosphonic acid salt$,$68649-44-5$,$perfect match$,$False$,,,,
$68649-44-5$,$amnio methylene phosphonic acid salt$,$68649-44-5$,$perfect match$,$False$,,,,
$68649-44-5$,$organophosphonate$,$68649-44-5$,$perfect match$,$False$,,,,
$68649-44-5$,$phosphonic aci...$,$68649-44-5$,$perfect match$,$False$,,,,
$68649-44-5$,$phosphonic acid$,$68649-44-5$,$perfect match$,$False$,,,,
$68649-44-5$,$phosphonic acid salt$,$68649-44-5$,$perfect match$,$False$,,,,
$68649-55-8$,$ammonium nonylphenol ether sulfate, branched$,$68649-55-8$,$perfect match$,$False$,,,,
$686609-68-7$,$alcohol$,$ambiguous$,$ambiguous ID$,$False$,,,,$raw CAS number is for DNA. Clearly wrong. Not sure what was intended$
$6867-72-3$,$terpenes and terpenoids, sweet orange oil$,$68647-72-3$,$corrected$,$False$,,,$Terpenes and Terpenoids, sweet orange-oil$,$typo$
$68715-83-3$,$2-butenedioic acid (2z)-, polymer with sodium 2-propene-1-sulfonate$,$68715-83-3$,$perfect match$,$False$,,,,
$68715-83-3$,$2-butenedioic acid (z)-, polymer with sodium 2-propene-1-sulfonate, sodium salt$,$68715-83-3$,$perfect match$,$False$,,,,
$68715-83-3$,$2-butenedioic acid, (z)-, polymer with sodium 2-propene-1-sulfonate$,$68715-83-3$,$perfect match$,$False$,,,,
$68742-94-5$,$heavy aromatic petroleum naptha$,$64742-94-5$,$corrected$,$False$,,,$heavy aromatic solvent naphtha (petroleum) $,$typo$
$68814-22-2$,$salt of phosphate ester$,$ambiguous$,$ambiguous ID$,$False$,,,,
$68815-65-1$,$polyamine polyethers$,$68815-65-6$,$corrected$,$False$,,,$similar to closely related records$,$typo$
$68815-65-1$,$polyamines$,$68815-65-6$,$corrected$,$False$,,,$similar to closely related records$,$typo$
$68815-65-6$,$alkoxylated amine$,$68815-65-6$,$perfect match$,$False$,,,,
$68815-65-6$,$polyamine polyethers$,$68815-65-6$,$perfect match$,$False$,,,,
$68815-65-6$,$polyamines$,$68815-65-6$,$perfect match$,$False$,,,,
$68815-65-6$,$polyethers$,$68815-65-6$,$perfect match$,$False$,,,,
$68824-85-1$,$n-alkyl dimethyl benzyl ammonium chloride$,$68824-85-1$,$perfect match$,$False$,,,,
$68848-87-3$,$benzene, c-10-16 alkyl derivatives$,$68848-87-3$,$perfect match$,$False$,,,,
$68855-54-9$,$diatomaceous earth, calcined$,$68855-54-9$,$perfect match$,$False$,,,,
$6889-29-2$,$ammonium alcohol ether sulfate$,$68891-29-2$,$corrected$,$False$,,,$Close with pubchem$,$typo$
$68891-29-2$,$ammonium alcohol ether sulfate$,$68891-29-2$,$perfect match$,$False$,,,,
$68891-29-2$,$ammonium alkyl ether sulfate$,$68891-29-2$,$perfect match$,$False$,,,,
$68891-29-2$,$ammonium c-10 alkyl ether sulphate$,$68891-29-2$,$perfect match$,$False$,,,,
$68891-29-2$,$ammonium c8-10 alcohol$,$68891-29-2$,$perfect match$,$False$,,,,
$68891-29-2$,$poly(oxy-1,2-ethanediyl), alpha-sulfo-omega-hydroxy-, c8-10-alkyl ethers, ammonium salts$,$68891-29-2$,$perfect match$,$False$,,,,
$68891-38-3$,$sodium lauryl ether sulfate$,$68891-38-3$,$perfect match$,$False$,,,,
$68909-18-2$,$alkyl  pyridinium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$alkyl pyrdine benzyl quatemary ammonium chorlide$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$alkyl pyrdine benzyl quintenary ammonium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$alkyl pyridine benzyl quatemary ammonium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$alkyl pyridine benzyl quaternary ammonium chlorid$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$alkyl pyridine benzyl quaternary ammonium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$alkyl pyridine quaternary ammonium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$alkyl pyridine, benzylchloride quaternized$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$alykyl pyridine benzyl quaterary chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$benzl alkyl pyridium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$benzyl alkly pyridinium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$benzyl alky pyridinium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$benzyl alkyl pryridinium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$benzyl alkyl pyridinium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$benzyl alkyl pyridinium cloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$benzyl alkyl pyridinyl quaternary ammonium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$benzyl alkyl pyridnyl quaternary ammonium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$benzyl alkylpyridinium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$benzylalkyl pyridinyl quaternary ammonium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine benzyl quaternary ammonium chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine quat. ammonium chloride$,$68909-18-2$,$cleaned$,$False$,,,$similar to closely related records$,
$68909-18-2$,$pyridine, alkyl derives$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine, alkyl derives, quarternized with benzyl chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine, alkyl derives, quaternized with benzyl chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine, alkyl derives, quaternizided with benzyl chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine, alkyl derives. quaternized with benzyl chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine, alkyl derives., quarternized with benzyl chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine, alkyl derives., quatemized with benzyl$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine, alkyl derives., quaternized with benyzl chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine, alkyl derives., quaternized with benzyl chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine, alkyl derives., quaternizided with benzyl chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine, alkyl derives.,quaternized$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine, alkylderives,quaternized with benzyl chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine,alkyl derives,quaternized with benzyl chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine,alkyl derives.,quaternized$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine/alkyl derivatives$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine/alkyl derivatives/quantemized with benzyl chloride$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridine/quaternized$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridinium, 1 (phenylmethyl)-, ethyl methyl derivs., chlorides$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridinium, 1 (phenymethyl derivs, chlorides$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridinium, 1- (phenylmethyl)-,ethyl methyl derivatives, chlorides$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridinium, 1-(phenylmethyl)-, ehtyl methyl derivitives, chlorides$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridinium, 1-(phenylmethyl)-, ethyl methy derivatives, chlorides$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridinium, 1-(phenylmethyl)-, ethyl methyl derivitives, chlorides$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridinium, 1-(phenylmethyl)-, ethyl methyl derivs., chlorides$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$pyridinium, 1-(phenylmethyl)-,ethyl methyl derivatives, chlorides$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$quaternary amine$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$quaternary ammonium compound$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-18-2$,$quaternary ammonium salt$,$68909-18-2$,$perfect match$,$False$,,,,
$68909-34-2$,$ammonium zirconium complex$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$ammonium zirconium lactate$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$zircomium, acetate lactate oxo ammonium comp$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$zirconium acetate lactate oxo ammonium complexes$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$zirconium complex$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$zirconium, acetate lacate oxo ammonium complexes$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$zirconium, acetate lactate$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$zirconium, acetate lactate oxo$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$zirconium, acetate lactate oxo ammonium complexes$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$zirconium, acetate lactate oxo-ammonium complexes$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$zirconium, acetate lactate oxoammonium complexes$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$zirconium, acetate lacteate oxo ammonium complexes$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-34-2$,$zironium, acetate lactate oxo ammonium$,$68909-34-2$,$perfect match$,$False$,,,,
$68909-77-3$,$ethanol, 2,2'-oxybis- reaction products with ammonia, morpholine derivative residues$,$68909-77-3$,$perfect match$,$False$,,,,
$68909-77-3$,$ethanol, 2,2'-oxybis-, reaction products with ammonia, morpholine derivative residuals$,$68909-77-3$,$perfect match$,$False$,,,,
$68909-77-3$,$ethanol, 2,2'-oxybis-, reaction products with ammonia, morpholine derivative residues$,$68909-77-3$,$perfect match$,$False$,,,,
$68909-77-3$,$ethanol, 2,2'-oxybis-, reaction products with ammonia, morphollne derivative residues$,$68909-77-3$,$perfect match$,$False$,,,,
$68909-77-3$,$ethanol, 2,2'-oxybis-,reaction products with ammonia, morpholine devrivatives residue$,$68909-77-3$,$perfect match$,$False$,,,,
$68909-77-3$,$etyhanol, 2,2'-oxybis-, reaction products with ammonia, morpholine derivative residues$,$68909-77-3$,$perfect match$,$False$,,,,
$68909-77-3$,$morpholine bottoms$,$68909-77-3$,$perfect match$,$False$,,,,
$68909-77-3$,$morpholine process residue$,$68909-77-3$,$perfect match$,$False$,,,,
$68909-77-3$,$morpholine process residues$,$68909-77-3$,$perfect match$,$False$,,,,
$68909-81-9$,$tar based, quinoline derivatives, rxn. products with 1-chloromethyl naphthalene$,$68909-81-9$,$perfect match$,$False$,,,,
$689096-18-2$,$benzyl alcyl pyridinium chloride$,$689096-18-2$,$perfect match$,$False$,,,,
$689096-18-2$,$benzyl alcyl pyridinium choride$,$689096-18-2$,$perfect match$,$False$,,,,
$68910-46-3$,$n-olefins$,$68910-46-3$,$perfect match$,$False$,,,,
$68910-93-0$,$amine derivative$,$68910-93-0$,$perfect match$,$False$,,,,
$68911-25-1$,$aliphatic polymer$,$68911-25-1$,$perfect match$,$False$,,,,
$68911-87-5$,$alkyl derivative compounds$,$68911-87-5$,$perfect match$,$False$,,,,
$68911-87-5$,$modified bentonite clay$,$68911-87-5$,$perfect match$,$False$,,,,
$68911-87-5$,$organo clay$,$68911-87-5$,$perfect match$,$False$,,,,
$68911-87-5$,$proprietary ammonium compounds$,$68911-87-5$,$perfect match$,$False$,,,,
$68911-87-5$,$quaternary ammonium compounds$,$68911-87-5$,$perfect match$,$False$,,,,
$689139-30-0$,$cocamidopropyl hydroxysultaine$,$68139-30-0$,$corrected$,$False$,,,$similar to closely related records$,$typo$
$68915-31-1$,$sodium polyphosphate$,$68915-31-1$,$perfect match$,$False$,,,,
$68915-31-1$,$sodium polyphosphonate$,$68915-31-1$,$perfect match$,$False$,,,,
$68915-97-9$,$atmospheric gas oil$,$68915-97-9$,$perfect match$,$False$,,,,
$68915-97-9$,$gas oils (petroleum), straight-run, high boiling$,$68915-97-9$,$perfect match$,$False$,,,,
$68916-18-7$,$non-hazardous food substance$,$68916-18-7$,$perfect match$,$False$,,,,
$68919-39-1$,$natural gas condensate$,$68919-39-1$,$perfect match$,$False$,,,,
$68920-95-6$,$amines, polyethylenepoly-, ethoxylated, phosphonomethylated, compounds with alkylpyridine derivative$,$68920-95-6$,$perfect match$,$False$,,,,
$68937-55-3$,$siloxanes  and silicones, di-me, 3-hydroxypropyl me, ethoxylated propoxylated$,$68937-55-3$,$perfect match$,$False$,,,,
$68937-55-3$,$siloxanes and silicones, di-me, 3-hydroxypropyl$,$68937-55-3$,$perfect match$,$False$,,,,
$68937-55-3$,$siloxanes and silicones, di-me, 3-hydroxypropyl me, ethoxylated propoxylated$,$68937-55-3$,$perfect match$,$False$,,,,
$68937-66-6$,$alcohol ethoxylate surfactants$,$68937-66-6$,$perfect match$,$False$,,,,
$68937-66-6$,$alcohols c6-12, ethoxylated propoxylated$,$68937-66-6$,$perfect match$,$False$,,,,
$68937-66-6$,$alcohols, c6-12 ethoxylated propoxylated$,$68937-66-6$,$perfect match$,$False$,,,,
$68937-66-6$,$alcohols, c6-12, ethoxylated propoxylated$,$68937-66-6$,$perfect match$,$False$,,,,
$6895-97-9$,$atmospheric gas oil$,$68915-97-9$,$corrected$,$False$,,,$gas oils (petroleum), straight-run, high-boiling $,$typo$
$68951-66-7$,$alcohols, c14-15, ethoxylated$,$68951-67-7$,$corrected$,$False$,,,,$typo$
$68951-67-1$,$polyoxyalkylenes$,$68951-67-7$,$corrected$,$False$,,,$Alcohols, C14-C15, ethoxylated$,$typo$
$68951-67-7$,$1302-44-56$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alchohols, c14-15, ethoxylated$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohol ethoxylate surfactants$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohol, c14-15, ethoxylated$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols c14-15$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c-14-15 ethoxylated$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c-14-15, ethoxylated (7eo)$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c-14-c-15, ethoxylated$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c14-15 ethoxylated$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c14-15,$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c14-15, eithoxylated (zeo)$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c14-15, ethoxylated$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c14-15, ethoxylated (7eo)$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c14-c-15, ethoxylated$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c14-c15 ethoxylated (7eo)$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c14-c15, ethoxylate4d (7eo)$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c14-c15, ethoxylated$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols, c15-15, ethoxylated$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols,c14-15, ethoxylated (7eo)$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcohols,c14-15,ethoxylated$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alcolhols, c14-15, ethoxylated$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$alkoxylated alcohol$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$boric oxide$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$c-14 to c-16 alpha surfactant$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$citric acid$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$ethoxylated alcohols c14-15$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$ethoxylated alcohols^ c1 4-15$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$ethoxylated alcohols^ c14-15$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$ethoxylated alcohols^c14-15$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$olefin$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$oxyalkylated fatty acid$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$polyethoxylated alchol surfactants$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$polyethoxylated alcohol surfacant$,$68951-67-7$,$perfect match$,$False$,,,,
$68951-67-7$,$polyethoxylated alcohol surfactant$,$68951-67-7$,$perfect match$,$False$,,,,
