,$CASNumber$,$IngredientName$,$clean_wo_work$,$bgCAS$,$category$,$date_added$,$date_curated$,$is_new$,$stat$,$bgCASgood$
$5484$,$1302-36-2$,$Corundum$,$False$,,$ambiguous$,$2021-04-01$,$2021-04-02$,$False$,$unk$,
$8870$,$31512-74-0$,$Poly[oxyethelene(dimethylimino)ethelene(dimethylimino)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8871$,$31512-74-0$,$Poly[oxyethlene(dimethyliminio)ethlene(dimethylimino)ethylenedichlroide]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8872$,$31512-74-0$,$Poly[Oxyethlene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8873$,$31512-74-0$,$Poly[oxyethlene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8874$,$31512-74-0$,$Poly[oxyethlene(dimethyliminio)ethylene(dimwthyliminio)ethylendichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8875$,$31512-74-0$,$poly[oxyethlene(dimethylliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8876$,$31512-74-0$,$Poly[oxyethlyene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8877$,$31512-74-0$,$Poly[oxyethlylene(dimethyliminio)ethylenedichloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8878$,$31512-74-0$,$Poly[oxyethy(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8879$,$31512-74-0$,$Poly[oxyethyene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8880$,$31512-74-0$,$Poly[oxyethylele(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8881$,$31512-74-0$,$Poly[oxyethylen(dimethylimino)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8882$,$31512-74-0$,$Poly[oxyethylene (dimethyliminio) ethylene (dimethyliminio) ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8883$,$31512-74-0$,$Poly[oxyethylene(diemethyliminio)ethylene(dimethyliminio)ethylenechloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8884$,$31512-74-0$,$Poly[oxyethylene(diethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8885$,$31512-74-0$,$Poly[oxyethylene(dimethliminio)ethylene(dimethykimiinio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8886$,$31512-74-0$,$Poly[oxyethylene(dimethlyiminio)ethylene(dimethyliminio)ethyenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8887$,$31512-74-0$,$Poly[oxyethylene(dimethlyiminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8889$,$31512-74-0$,$Poly[oxyethylene(dimethyiminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8890$,$31512-74-0$,$Poly[oxyethylene(dimethyimino)ethylene(dimethylimino)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8891$,$31512-74-0$,$Poly[oxyethylene(dimethylamino) ethylene$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8892$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ehtylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8893$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)elthylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8894$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethelene(dimethyliminio)ehtylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8895$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethelyn(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8896$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethrlyne(dimethylimino)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8897$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylen(dimethyliminio)ehtylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8898$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylen(dimethyliminio)ethylenedichloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8899$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8900$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(deimethylimiinio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8901$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(di$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8902$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(di methyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8903$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(diethyliminilo)eth$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8904$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimetheyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8905$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethiliminio)ethylendichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8906$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethliminio)ethylendichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8907$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethliminio)ethylenedichloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8908$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8909$,$31512-74-0$,$poly[oxyethylene(dimethyliminio)ethylene(dimethylimiinio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8911$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio(ehtelenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8912$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio) ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8913$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ehtylene dichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8914$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ehtylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8915$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ehylendichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8916$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)eth$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8918$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethlendichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8919$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenechloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8920$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedchloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8921$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloide]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8923$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride
$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8924$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride)$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8925$,$31512-74-0$,$poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8928$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]
$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8929$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichlorie]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8930$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedicholoride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8931$,$31512-74-0$,$poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedihloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8932$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedochloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8933$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethylimino)ethlenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8934$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethylimino)ethylenedichliride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8935$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethylimino)ethylenedichloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8936$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethylimino)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8937$,$31512-74-0$,$poly[oxyethylene(dimethyliminio)ethylene(dimethylimino)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8938$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethylimio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8939$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethylimnio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8940$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethylliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8941$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylene(dimethylliminio)ethylrnrdichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8942$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylenedichloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8943$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8944$,$31512-74-0$,$Poly[oxyethylene(dimethyliminio)ethylne(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8945$,$31512-74-0$,$Poly[oxyethylene(dimethyliminlo)ethylene(dimethyliminlo)ethlenedlcholoride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8946$,$31512-74-0$,$Poly[oxyethylene(dimethyliminlo)ethylene(dimethyliminlo)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8947$,$31512-74-0$,$Poly[oxyethylene(dimethyliminlo)ethylene(dimethyliminlo)ethylenedlchloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8948$,$31512-74-0$,$Poly[oxyethylene(dimethylimino)ethylene$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8949$,$31512-74-0$,$Poly[oxyethylene(dimethylimino)ethylene(dimethyimino)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8950$,$31512-74-0$,$Poly[oxyethylene(dimethylimino)ethylene(dimethyliminio)ehtylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8951$,$31512-74-0$,$Poly[oxyethylene(dimethylimino)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8952$,$31512-74-0$,$Poly[oxyethylene(dimethylimino)ethylene(dimethylimino)ethhylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8953$,$31512-74-0$,$Poly[oxyethylene(dimethylimino)ethylene(dimethylimino)ethylendichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8954$,$31512-74-0$,$poly[oxyethylene(dimethylimino)ethylene(dimethylimino)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8956$,$31512-74-0$,$Poly[oxyethylene(dimethylimino)ethylene(dimethylimino)ethyleneichlordie]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8957$,$31512-74-0$,$Poly[oxyethylene(dimethylimio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8958$,$31512-74-0$,$Poly[oxyethylene(dimethylimio)ethylene(dimethylimio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8959$,$31512-74-0$,$Poly[oxyethylene(dimethylininio)ethylene(dimethylininio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8960$,$31512-74-0$,$Poly[oxyethylene(dimethylliminio)ethylene(dimethyliminio)eth$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8961$,$31512-74-0$,$Poly[oxyethylene(dimethylliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8962$,$31512-74-0$,$Poly[oxyethylene(dimethylliminio)ethylene(dimethyliminio)ethylenedichloride].$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8963$,$31512-74-0$,$Poly[oxyethylene(dimethylliminio)ethylene(dimethylliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8964$,$31512-74-0$,$poly[oxyethylene(dimethylliminio)ethylene(dimethylliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8965$,$31512-74-0$,$Poly[oxyethylene(dimethyllimino)ethylene(dimethylminio)ethylenedichloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8966$,$31512-74-0$,$Poly[oxyethylene(dimethylmino)ethylene(dimethyliminio)ethylenechloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8967$,$31512-74-0$,$Poly[oxyethylene(dimeyhyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8968$,$31512-74-0$,$Poly[oxyethylene(dymethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8969$,$31512-74-0$,$Poly[oxyethylene9dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8970$,$31512-74-0$,$Poly[oxyethylene9dimethylimino)ethylene(dimethylimino)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8971$,$31512-74-0$,$poly[oxyethyleneethyleneethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8972$,$31512-74-0$,$Poly[oxyethyleneIdimethyliminio)ethylene(dimethyliminio)ethylenedichlordie]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8973$,$31512-74-0$,$Poly[oxyethyllene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8974$,$31512-74-0$,$Poly[oxyetylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8975$,$31512-74-0$,$Poly[oxylethylene(dimethyliminio)ethylene(dimethylimino)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8976$,$31512-74-0$,$Poly[oxymethylene(dimethylimino)ethylene(dimethylimino)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8977$,$31512-74-0$,$Poly[oxythelene(dimethylimino)ethylene(dimethylimino)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8978$,$31512-74-0$,$Poly[oxythylene (dimethyliminio)ethylene(dimethyliminio)ethyleneichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8979$,$31512-74-0$,$Poly[oxythylene(dimethyliminio) ethylene(dimethyliminio)ethyleneichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8980$,$31512-74-0$,$Poly[oxythylene(dimethyliminio)ethylene(dimethyliminio)ethyleneichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8981$,$31512-74-0$,$Poly[oxyyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8982$,$31512-74-0$,$Poly{oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8983$,$31512-74-0$,$Poly{oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride}$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8984$,$31512-74-0$,$Poly{oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethyleneedichloride}$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8985$,$31512-74-0$,$Poly{oxyethylene(dimethylinio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8986$,$31512-74-0$,$polyethylene$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8987$,$31512-74-0$,$Polyoxyethelenedimethylliminioethylenedimethylliminioethylenedichloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8988$,$31512-74-0$,$Polyoxyethylene$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8989$,$31512-74-0$,$Polyoxyethylene dimethyliminio ethylene dimethliminio ethylenedichloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8990$,$31512-74-0$,$Polyoxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8991$,$31512-74-0$,$Polyoxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylenedichloride]$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8992$,$31512-74-0$,$Tributyl Tetradecyl Phosphonium Chloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8993$,$31512-74-0$,$Tributyletradecylphosphonium Chloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8994$,$31512-74-0$,$Tributyltetradecyl Phosphonium Chloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8995$,$31512-74-0$,$tributyltetradecyl phosphonium chloride $,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8996$,$31512-74-0$,$Tributyltetradecylphosphonium Chloride$,$True$,$31512-74-0$,$auth: perfect$,,,$True$,$verified;normal$,
$8997$,$31566-31-1$,$Octadecanoic acid, monoester with 1,2,3-propanetriol$,$True$,$31566-31-1$,$auth: perfect$,,,$True$,$verified;normal$,
$8998$,$31570-04-4$,$Tris(2,4-ditert-butylphenyl) phosphite$,$True$,$31570-04-4$,$auth: perfect$,,,$True$,$verified;normal$,
$8999$,$31726-34-8$,$Ethoxylated Alcohol$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9003$,$31726-34-8$,$Poly (oxy-1,2-ethanediyl), alpha hexyl -omega-hydroxy-$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9004$,$31726-34-8$,$Poly, alpha hexel-omega hydroxy-$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9005$,$31726-34-8$,$Poly, alpha hexyl -omega-hydroxy$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9006$,$31726-34-8$,$Poly, alpha hexyl- omega- hydroxy$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9007$,$31726-34-8$,$Poly, alpha hexyl- omega-hydroxy$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9009$,$31726-34-8$,$Poly(oxy-1 ,2-ethanediyl), alpha hexyl - omega-hydroxy-$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9010$,$31726-34-8$,$Poly(oxy-1,2-ethanediyl)$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9011$,$31726-34-8$,$Poly(oxy-1,2-ethanediyl), alha hexyl - omega-hydroxy$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9012$,$31726-34-8$,$Poly(oxy-1,2-ethanediyl), alpha hexyl - omega-hydroxy-$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9013$,$31726-34-8$,$POLY(OXY-1,2-ETHANEDIYL), ALPHA HEXYL --OMEGA-HYDROXY-$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9014$,$31726-34-8$,$Poly(oxy-1,2-ethanediyl), alpha hexyl -omega hydroxy-$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9018$,$31726-34-8$,$POLY(OXY-1,2-ETHANEDIYL), ALPHA HEXYL-OMEGA-HYDROXY-$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9019$,$31726-34-8$,$Poly(oxy-1,2-ethanediyl), alpha hexyl-omega-hydroxy-$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9021$,$31726-34-8$,$Poly(oxy-1,2-ethanediyl), alpha-hexyl-omega-hydroxy(C2H4O)N(C6H14O)$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9022$,$31726-34-8$,$Poly(oxy-1,2-ethanediyl), alphahexyl-omega-hydroxy-$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9023$,$31726-34-8$,$poly(oxy-1,2-ethanediyl),a-hexl-w-hydroxy$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9024$,$31726-34-8$,$POLY(OXY-1,2-ETHANEDIYL),ALPHA HEXYL-OMEGA-HYDROXY$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9025$,$31726-34-8$,$Poly(oxy,1,2-ethanedyl),alpha-hexyl-omega-hydroxyl$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9027$,$31726-34-8$,$POLYETHYLENE GLYCOL MONOHEXYL ETHER$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9030$,$31726-34-8$,$Surfactant$,$True$,$31726-34-8$,$auth: perfect$,,,$True$,$verified;normal$,
$9032$,$32289-58-0$,$PHMB$,$True$,$32289-58-0$,$auth: perfect$,,,$True$,$verified;normal$,
$9036$,$32289-58-0$,$Polyhexamethylene Biguanide$,$True$,$32289-58-0$,$auth: perfect$,,,$True$,$verified;normal$,
$9040$,$32289-58-0$,$PolyHexaMethylene Biguanide (PHMB)
CAS index names:
Poly(iminocarbonimidoyliminocarbonimido
ylimino-1,6-hexanediyl),
hydrochloride (9CI)$,$True$,$32289-58-0$,$auth: perfect$,,,$True$,$verified;normal$,
$9045$,$3252-43-5$,$Dibomoacetonitrile$,$True$,$3252-43-5$,$auth: perfect$,,,$True$,$verified;normal$,
$9048$,$3252-43-5$,$Dibromaoacetonitrile$,$True$,$3252-43-5$,$auth: perfect$,,,$True$,$verified;normal$,
$9050$,$3252-43-5$,$Dibromoacetinitrile$,$True$,$3252-43-5$,$auth: perfect$,,,$True$,$verified;normal$,
$9052$,$3252-43-5$,$dibromoacetonitrile$,$True$,$3252-43-5$,$auth: perfect$,,,$True$,$verified;normal$,
$9055$,$3252-43-5$,$Dibromoacetonitrile
$,$True$,$3252-43-5$,$auth: perfect$,,,$True$,$verified;normal$,
$9056$,$3252-43-5$,$Dibromoacetonitrile
Dibromoacetonitrile
$,$True$,$3252-43-5$,$auth: perfect$,,,$True$,$verified;normal$,
$9057$,$3252-43-5$,$Dibromoacetonitrile $,$True$,$3252-43-5$,$auth: perfect$,,,$True$,$verified;normal$,
$9058$,$3252-43-5$,$DIBROMOACETONITRILE; DBAN$,$True$,$3252-43-5$,$auth: perfect$,,,$True$,$verified;normal$,
$9060$,$3252-43-5$,$Dibromoacetonitrite$,$True$,$3252-43-5$,$auth: perfect$,,,$True$,$verified;normal$,
